id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C03790;Albina Vigil;F;1962-04-14;San Isidro;14/07/2024;Bronce
C03791;Berto Franco Plana;M;30/07/1969;Arequipa;02/12/2023;Plata
C03792;Lupe Figuerola Toro;F;16/02/1974;Callao;2022-08-15;Plata
C03793;Valentín del Camino;M;2003-04-16;Callao;2021-07-16;Black
C03794;Leocadio Alcolea Pazos;M;17/04/1997;Los Olivos;18/10/2023;Plata
C03795;Alejandra Alcolea-Doménech;F;1990-05-18;Huancayo;18 de October de 2024;Bronce
C03796;Cleto Cepeda Garcés;M;2002-01-28;Trujillo;01 de April de 2026;Oro
C03797;Sara Carrión Portillo;F;1986-12-06;Comas;22 de May de 2025;Oro
C03798;Marcial Piñeiro;M;1985-03-08;Huancayo;2025-09-02;Bronce
C03799;Gisela Suarez Aller;F;24/09/1976;Cusco;07/09/2023;Bronce
C03800;Anacleto Rueda Carrasco;M;1969-04-18;San Isidro;07 de September de 2025;Bronce
C03801;Pablo Cifuentes Borrás;M;30/03/1973;Arequipa;15/02/2025;Plata
C03802;Visitación Martí;F;1999-04-29;Trujillo;2023-06-01;Plata
C03803;Jose Agustí Gelabert;M;1966-10-14;Comas;25/09/2021;Bronce
C03804;Rodolfo Jordá-Crespi;M;1971-03-06;Callao;2022-07-19;Bronce
C03805;Martín Girona Cerro;M;1971-07-07;La Molina;17 de September de 2025;Bronce
C03806;Anacleto Giménez-Alvarez;M;15/01/1957;Comas;30 de December de 2025;Bronce
C03807;Marcelo Benavente;M;1998-11-02;Piura;2023-01-23;Bronce
C03808;Amalia Colom Cabrero;F;29/08/1975;Chiclayo;2021-11-09;Bronce
C03809;Plácido del Pons;M;25/10/1992;Piura;2023-06-30;Bronce
C03810;Cristina Murcia Guerrero;F;1972-08-14;Trujillo;2021-12-14;Bronce
C03811;Fermín Alegria Carrasco;M;2002-04-16;San Isidro;12/11/2022;Bronce
C03812;Humberto del Cortés;M;07 de January de 1982;Ate;17/07/2025;Bronce
C03813;Rufino Ibán Carvajal Montero;M;1981-01-27;Miraflores;21/03/2024;Black
C03814;Petrona Cantero Cerro;F;1984-11-24;;18/11/2021;Oro
C03815;Yésica del Mur;F;24/06/1998;Comas;2022-03-01;Bronce
C03816;Gilberto Roberto Valenciano Velázquez;M;1961-08-18;Piura;2023-04-16;Bronce
C03817;Godofredo Arroyo Serrano;M;1964-11-13;Chiclayo;2025-02-12;Bronce
C03818;Calista Marqués Marco;F;19 de February de 1979;Huancayo;19/02/2025;Plata
C03819;Reina Losada Rocamora;F;16 de September de 1996;San Miguel;2023-10-24;Plata
C03820;Felisa Barón Sala;F;19 de October de 1961;Arequipa;09/10/2023;Bronce
C03821;Severiano Vall Silva;M;17 de November de 1962;La Molina;25/05/2023;Plata
C03822;Priscila Terrón Gras;F;12/07/1981;San Isidro;2025-01-22;Bronce
C03823;Ariel Torrecilla Monreal;F;19 de June de 1972;Arequipa;18/08/2022;Plata
C03824;Renata Estevez Salamanca;F;05 de December de 1971;Los Olivos;11/11/2021;Plata
C03825;José Morata Segovia;M;09/06/1991;La Molina;23/05/2023;Bronce
C03826;Lope Duque Márquez;M;1970-01-02;Surco;15/03/2025;Plata
C03827;Heriberto Coloma-Sanmartín;M;06/03/1966;Comas;17/01/2024;Plata
C03828;Amalia Sanabria Riera;F;18/10/1978;La Molina;05/03/2022;Plata
C03829;Montserrat del Gabaldón;F;27/12/1963;Miraflores;2026-02-27;Bronce
C03830;Fortunato Galindo Quero;M;03 de April de 1981;Trujillo;27/11/2024;Bronce
C03831;Marciano Casares Gibert;M;2002-12-13;Trujillo;17/08/2023;Plata
C03832;Silvia Talavera-Azorin;F;23 de August de 1977;Surco;2024-10-23;Bronce
C03833;Sabas Lago Villanueva;M;08/04/2004;;30/01/2024;Bronce
C03834;Manolo Guillen;M;05/09/1965;Miraflores;2024-12-01;Plata
C03835;Roque Gutierrez Jover;M;1956-10-27;Miraflores;2025-05-20;Plata
C03836;Silvestre Coca-Sánchez;M;28/11/1966;San Miguel;2023-07-25;Bronce
C03837;Víctor Morán Sancho;M;1978-10-26;Comas;2022-10-09;Oro
C03838;Faustino Feliu Montoya;M;27/11/1977;San Isidro;2021-10-15;Bronce
C03839;Leyre del Valero;F;18/06/1993;La Molina;14/03/2023;Bronce
C03840;Isaías Benítez Amorós;M;1969-01-19;Surco;07 de May de 2025;Plata
C03841;Brunilda Escrivá Tapia;F;07/06/1967;Cusco;2023-06-27;Plata
C03842;Jessica Fábregas Escribano;F;1959-08-11;Surco;16 de May de 2022;Bronce
C03843;Jose Angel Calderón Camino;M;09/02/1996;Comas;2025-08-14;Plata
C03844;Máximo Trillo Rojas;M;1988-01-22;Ate;2026-04-09;Bronce
C03845;Héctor Córdoba Barceló;M;14/01/1997;La Molina;13/04/2022;Plata
C03846;Florencia Carbonell-Malo;F;15 de June de 1970;Arequipa;2024-03-22;Bronce
C03847;Manola Cruz Antúnez Perera;F;24/08/1965;Surco;06/01/2022;Bronce
C03848;Luis Miguel Aguiló;M;16 de April de 1967;Miraflores;20/09/2025;Plata
C03849;Cayetana Andreu Escribano;F;1995-05-06;Cusco;26/05/2026;Oro
C03850;Régulo Leonardo Alcalá Bustos;M;2008-05-05;Arequipa;2025-11-20;Plata
C03851;Norberto Puga Leiva;M;1982-04-09;Huancayo;20 de November de 2021;Bronce
C03852;Leandro Amaya;M;2001-08-29;La Molina;21 de September de 2023;Plata
C03853;Édgar Garzón Bernat;M;1977-04-23;Cusco;2022-06-17;Bronce
C03854;Victoria Noriega Alba;F;16/06/2005;Huancayo;09/12/2022;Plata
C03855;Claudia Esteban Reyes;F;1999-12-07;Huancayo;29/05/2022;Plata
C03856;Godofredo Goicoechea Carbajo;M;2001-05-20;Callao;03/09/2023;Bronce
C03857;Emilio Rosendo Salcedo Rosselló;M;2007-05-30;Surco;04 de January de 2026;Oro
C03858;Luz Girón Antúnez;F;1995-01-23;Surco;2025-03-23;Oro
C03859;Dorita Barrera Crespi;F;26/04/2002;Ate;2024-07-14;Bronce
C03860;Salomé Malena Morcillo Camps;F;1992-11-06;Comas;2022-08-01;Bronce
C03861;Daniel Bernardo Sevilla Cruz;M;20/01/2008;Chiclayo;07 de December de 2023;Bronce
C03862;Tito Bonet-Cuesta;M;14/01/2003;Piura;31/01/2022;Oro
C03863;Dan Oliveras;M;03 de June de 1990;San Isidro;22/12/2022;Bronce
C03864;Sebastian Iker Barranco Casares;M;09/09/1999;Comas;15 de January de 2025;Bronce
C03865;Gertrudis del Duarte;F;05/02/1980;Los Olivos;2022-04-28;Bronce
C03866;Gaspar Fuertes Torrijos;M;1970-04-11;Cusco;2025-03-10;Bronce
C03867;Glauco Aitor Santamaría Abascal;M;1982-10-20;San Miguel;2024-03-11;Black
C03868;Saturnino Acedo Riquelme;M;31/05/1995;Huancayo;24/05/2026;Oro
C03869;Soraya Almeida;F;1965-05-01;La Molina;2024-03-10;Oro
C03870;Lorenzo Duarte Artigas;M;19/02/1965;Huancayo;20/04/2025;Bronce
C03871;Renata Martínez Gárate;F;1988-09-24;;18/11/2022;Plata
C03872;Maribel Aramburu-Gomis;F;10/07/1965;Callao;2022-04-11;Bronce
C03873;Duilio Fábregas Duran;M;06 de November de 1956;San Miguel;01/05/2022;Oro
C03874;Anabel Armas Correa;F;09/08/1998;Miraflores;17/12/2025;Bronce
C03875;Fabiola Barranco Carballo;F;26/08/1988;Ate;2025-02-03;Oro
C03876;Elodia Moya Aragonés;F;1968-04-06;Piura;2023-07-01;Bronce
C03877;Ruth López-Galindo;F;10/12/1988;Miraflores;2025-03-21;Plata
C03878;Celia Cámara Mariño;F;11/09/2000;Surco;2023-06-12;Plata
C03879;Martina Roldan Catalán;F;1956-11-19;Piura;2024-02-24;Bronce
C03880;Marcela Gual Carvajal;F;29/01/1963;Comas;04/04/2026;Bronce
C03881;Primitiva León Botella;F;1964-12-01;Trujillo;2024-05-10;Black
C03882;Reyna del Pozo;F;14/10/1972;San Isidro;2025-10-22;Bronce
C03883;María Luisa Benita Barbero Carranza;F;05/12/1963;Comas;2026-04-06;Oro
C03884;Conrado Benet;M;11/07/1981;Cusco;10/01/2023;Plata
C03885;Emilio Cuesta Bastida;M;22/08/2003;Ate;24/05/2023;Oro
C03886;Roldán Toribio Ledesma Buendía;M;16/12/1985;Comas;10/12/2025;Bronce
C03887;María Ángeles Cabañas Cazorla;F;1965-11-29;La Molina;2023-09-14;Bronce
C03888;Aureliano Tirado Perales;M;30/07/1968;La Molina;2023-06-24;Bronce
C03889;Teófilo Lledó;M;1981-02-15;Piura;01/04/2022;Bronce
C03890;Mayte Pujadas-Infante;F;05/06/1976;Huancayo;02/12/2025;Plata
C03891;Pascual Amigó Roig;M;10/10/1962;Miraflores;2025-06-26;Bronce
C03892;Albert Acuña Cuadrado;M;1990-10-26;La Molina;31/10/2025;Oro
C03893;Estela Cervantes León;F;08/09/1959;Surco;28/04/2022;Black
C03894;Ana Belén Otero Grau;F;2001-03-25;Los Olivos;02/04/2023;Bronce
C03895;Asdrubal Lillo Gallego;M;1993-12-08;Trujillo;2022-03-11;Bronce
C03896;Miguel Baldomero Marí Gámez;M;24 de February de 1991;Miraflores;30/09/2021;Plata
C03897;Julieta del Chaves;F;28/01/1970;Comas;26/06/2024;Plata
C03898;Glauco Iglesias Castro;M;25 de June de 1964;Los Olivos;2021-12-18;Plata
C03899;Desiderio Izquierdo-Montoya;M;1992-12-05;La Molina;2024-02-28;Oro
C03900;Manolo Escribano Aguilera;M;28/03/1972;Trujillo;2024-03-05;Bronce
C03901;Alfonso del Ureña;M;1989-06-23;;02 de August de 2025;Bronce
C03902;Claudia Guitart Domínguez;F;17/02/1987;Chiclayo;11 de May de 2026;Plata
C03903;Felicidad Bustos;F;14/02/1975;Huancayo;17 de July de 2024;Plata
C03904;Caridad Nieto Solera;F;05/10/1993;Cusco;11/10/2024;Bronce
C03905;Emigdio Barceló;M;11/06/2002;Ate;2023-02-23;Plata
C03906;Roberta Palomar-Águila;F;1984-02-02;Miraflores;02/08/2025;Bronce
C03907;Che Montes-Ruiz;M;16 de June de 1993;Huancayo;09/11/2023;Plata
C03908;Rufino Dueñas;M;11/06/1957;La Molina;2024-01-02;Bronce
C03909;Juliana Casares;F;1990-09-30;;2025-05-03;Plata
C03910;Ezequiel Gascón Montaña;M;02/11/1994;Cusco;2021-11-25;Plata
C03911;Genoveva Carla Cuenca Duque;F;20 de January de 1966;Comas;25/03/2023;Plata
C03912;Juanito Español Osorio;M;1994-06-07;San Isidro;2024-10-08;Plata
C03913;Carla Marín;F;06/10/1979;Cusco;22/03/2024;Plata
C03914;Marita Infante Escribano;F;1990-02-08;Ate;2021-12-13;Bronce
C03915;Ruy Cámara Hoyos;M;2004-06-14;Comas;07/12/2021;Bronce
C03916;Maribel Carmelita Alberdi Alcalde;F;29/12/1987;La Molina;23/09/2024;Oro
C03917;Carlota Salcedo;F;30/07/1958;Piura;2023-07-10;Bronce
C03918;Dorotea Noriega Badía;F;2006-07-29;San Isidro;14/04/2023;Bronce
C03919;Cirino Batlle Tejada;M;1999-12-23;Piura;08/09/2024;Bronce
C03920;Paca Guardiola Benavides;F;1959-02-07;Miraflores;2025-03-31;Bronce
C03921;Constanza Delfina Peláez Font;F;09/07/1984;Callao;19/05/2022;Plata
C03922;Eustaquio Silva Bueno;M;09/01/1961;Trujillo;2024-06-01;Bronce
C03923;Teodosio Adán;M;1992-08-21;Ate;28 de July de 2023;Bronce
C03924;Úrsula Ángel Cobo;F;1980-07-01;Arequipa;2024-09-30;Plata
C03925;Gloria Lucas Páez;F;11/04/1962;Comas;2024-11-16;Plata
C03926;Selena Ballesteros;F;1981-02-26;;2023-08-26;Black
C03927;Genoveva Lucena Gil;F;11/05/1993;;2025-01-05;Bronce
C03928;Adelina Alcolea Morell;F;1968-05-18;Miraflores;2022-05-11;Oro
C03929;Héctor Bosch Sales;M;20/06/1999;Huancayo;30/09/2024;Plata
C03930;Nerea Cantero Fuster;F;16/08/2007;Chiclayo;2025-11-12;Bronce
C03931;Aurora Alberola;F;1989-12-09;Piura;28/05/2025;Bronce
C03932;Elisabet Buendía Rozas;F;03 de February de 1972;Chiclayo;2026-02-14;Bronce
C03933;Guiomar Oller Llorente;M;2003-04-21;Surco;03/12/2022;Plata
C03934;Jeremías Escalona Simó;M;09/12/1980;La Molina;27/11/2025;Oro
C03935;Fidela Tapia-Rivera;F;04/01/2003;;16/03/2025;Bronce
C03936;Timoteo Galindo;M;1997-08-03;Surco;2024-06-24;Black
C03937;Mateo Arrieta Lobato;M;2002-04-07;Piura;2025-06-26;Bronce
C03938;Fernando del Cabo;M;10/02/1983;La Molina;05 de September de 2023;Bronce
C03939;Silvestre Urrutia Fabregat;M;1965-06-23;Huancayo;2024-12-08;Bronce
C03940;Vera Domingo Madrid;F;24/08/1985;Piura;2023-09-12;Bronce
C03941;Reina Lastra Bermejo;F;21/06/1996;Comas;02/05/2022;Bronce
C03942;Fabiola Romero Naranjo;F;27/11/1997;Arequipa;2023-12-21;Bronce
C03943;Maribel Jaume;F;02/11/1979;Huancayo;01/04/2025;Plata
C03944;Caridad Palomar Marcos;F;08/09/1996;Trujillo;2023-04-29;Bronce
C03945;Florinda Cerro Ripoll;F;1985-08-06;Callao;16/09/2021;Bronce
C03946;Chema de Villalobos;M;26/01/1979;Ate;2024-12-23;Bronce
C03947;Montserrat Albero Acero;F;25/06/1987;Callao;16/08/2022;Plata
C03948;Maura Milla Tirado;F;01/02/1995;Miraflores;2022-10-28;Oro
C03949;Genoveva Lopez Guitart;F;1973-03-19;;2024-05-29;Plata
C03950;Silvia Antúnez Giménez;F;1981-04-23;Piura;2021-11-20;Bronce
C03951;Amarilis Mayol;F;02/12/1981;Surco;09/09/2024;Oro
C03952;Paz Burgos;F;1971-10-11;Piura;2023-09-30;Bronce
C03953;Dorotea Llorens-Garay;F;1980-04-10;Arequipa;15 de June de 2023;Plata
C03954;Anna Sanmiguel;F;2000-05-09;San Isidro;30/03/2026;Bronce
C03955;Valentín Ricart Jerez;M;07/02/2003;La Molina;2025-09-06;Plata
C03956;Nidia Pons Guillen;F;10/07/1977;Cusco;20/01/2026;Oro
C03957;Gerónimo Martinez Bonet;M;1983-07-09;Cusco;10 de July de 2025;Bronce
C03958;Lucho Ale Barreda Company;M;1980-01-20;Ate;2026-01-20;Plata
C03959;Luis Canet Alba;M;30 de November de 1996;Callao;08/01/2023;Plata
C03960;Paco Santos Plaza;M;28/07/1957;Trujillo;23/04/2026;Oro
C03961;Guiomar Romero Aragonés;F;21/01/1974;Los Olivos;2021-09-07;Plata
C03962;Isidora Lasa Rodríguez;F;19/04/1987;La Molina;18/09/2022;Plata
C03963;Hector Tomas Sacristán;M;18 de February de 1991;Miraflores;2021-08-12;Plata
C03964;Jovita Carreño;F;1985-01-01;Callao;2022-03-04;Oro
C03965;Ignacia Reguera Talavera;F;21/11/2003;Callao;2024-08-31;Oro
C03966;María Luisa Alegre Vigil;F;07 de January de 1980;;2024-09-08;Bronce
C03967;Eulalia Gibert;F;1982-08-19;Los Olivos;16/02/2023;Bronce
C03968;Roxana Sarita Artigas Ponce;F;26/12/1980;Callao;07/07/2022;Oro
C03969;Clara Mayo;F;1991-11-08;Trujillo;2022-05-03;Plata
C03970;Nélida Vara-Tirado;F;2007-11-07;Callao;16/08/2021;Bronce
C03971;Sabas Mora Almeida;M;21/05/2000;Arequipa;2024-08-21;Bronce
C03972;Bruno Buenaventura Carranza Sarabia;M;1959-07-24;Trujillo;2024-09-10;Bronce
C03973;Ileana Bermejo-Querol;F;1992-01-05;Cusco;2023-09-07;Bronce
C03974;Genoveva Fuster;F;23/03/1966;Arequipa;21 de October de 2021;Oro
C03975;Gracia Cánovas Alcolea;F;1981-03-08;San Isidro;2026-02-23;Bronce
C03976;Luis Ángel Chus Verdú Bernat;M;1991-07-01;;17/04/2024;Plata
C03977;Cebrián Trujillo-Carretero;M;1985-09-21;Piura;26/07/2023;Plata
C03978;Vasco Frías Guijarro;M;1980-08-13;La Molina;2023-10-04;Bronce
C03979;Luna Rocha Mena;F;1988-04-07;Cusco;2022-05-08;Bronce
C03980;Esteban Cayetano Andrés Fábregas;M;03/11/1993;Piura;2024-05-31;Plata
C03981;Verónica Bonet Gámez;F;21/04/2006;Callao;2022-12-29;Plata
C03982;Nydia Agustina Carbajo Lumbreras;F;02/03/1975;Huancayo;2024-04-15;Plata
C03983;Javiera Amor;F;09/03/2008;Surco;14/06/2024;Bronce
C03984;María Manuela Nieto Saavedra;F;1966-05-19;Cusco;2023-04-26;Bronce
C03985;Luisa Candelas Llabrés Guerra;F;1985-09-13;Cusco;2024-01-11;Bronce
C03986;Narciso Higueras Ballester;M;08/10/1992;Comas;2025-05-10;Bronce
C03987;Josefa Cantón Ribas;F;1981-01-09;San Isidro;26/09/2025;Plata
C03988;Gabriela Peñas Linares;F;1990-12-31;Los Olivos;2024-11-03;Plata
C03989;Vasco Álamo Azorin;M;1961-11-11;Arequipa;14 de September de 2024;Black
C03990;Vera Cifuentes Vicente;F;09/05/1961;San Isidro;06/07/2021;Plata
C03991;Remedios de Carbó;F;04/04/1981;Ate;11/02/2026;Oro
C03992;Haydée Martín Arnau;F;1979-09-18;;28 de September de 2021;Bronce
C03993;Loida Angulo Villaverde;F;26 de October de 1989;Arequipa;07/10/2025;Black
C03994;Javi Cuervo Quesada;M;1964-04-27;Miraflores;27 de April de 2022;Plata
C03995;Leonardo Dávila;M;17/05/1990;Trujillo;2025-04-18;Plata
C03996;Soledad Zurita Morera;F;17/08/1995;Piura;27/08/2021;Bronce
C03997;Jesusa Colom Villalonga;F;27/11/1982;Ate;10/05/2024;Bronce
C03998;Marcia Espejo Solera;F;1989-05-03;Los Olivos;2021-12-10;Bronce
C03999;Luz Abril;F;1978-07-03;Miraflores;02/06/2024;Bronce
C04000;Pacífica Plaza Canet;F;05/06/1965;San Miguel;30 de October de 2023;Bronce
C04001;Blas Alcántara;M;1985-06-30;La Molina;12/02/2024;Bronce
C04002;Dafne Carretero Sastre;F;1959-06-19;Arequipa;26/03/2025;Bronce
C04003;Ámbar Robledo Ferreras;F;24 de June de 1991;Los Olivos;05/11/2025;Black
C04004;Edelmira Gil Moreno;F;07 de April de 1998;Los Olivos;20/05/2023;Bronce
C04005;Miguel Ángel Isern Múñiz;M;2008-06-02;San Isidro;2024-11-07;Bronce
C04006;Ximena de Bertrán;F;1965-10-18;Ate;15/02/2025;Oro
C04007;Rufina Clavero Martí;F;1964-12-12;Huancayo;26/10/2025;Plata
C04008;Griselda Alfonso Bosch;F;28/04/2005;Trujillo;2022-04-10;Plata
C04009;Jesusa Pascual Ibarra;F;22/12/1956;Huancayo;2024-03-20;Bronce
C04010;Lucas Sanmiguel Quirós;M;19/04/1999;San Miguel;24 de January de 2026;Bronce
C04011;Diana Peñas Sanchez;F;19/07/1956;Surco;09/01/2026;Bronce
C04012;Domingo Perez Monreal;M;1963-06-04;Chiclayo;08/04/2025;Plata
C04013;Alfonso Ortiz Pacheco;M;26/01/1968;San Miguel;07/04/2025;Plata
C04014;Leyre Bernad Sabater;F;29/07/1997;Cusco;2025-05-03;Black
C04015;Norberto Alegre Herrero;M;09/12/2001;Los Olivos;29/07/2025;Plata
C04016;Sol Viana Collado;F;09 de September de 1962;Chiclayo;22/10/2025;Plata
C04017;Jennifer Leticia Ibarra Villaverde;F;1975-09-20;La Molina;2026-02-15;Plata
C04018;Hernán Cornejo;M;16/06/2008;Ate;2026-03-26;Bronce
C04019;Inés Arenas Piquer;F;1977-06-23;Arequipa;2023-10-15;Bronce
C04020;Juan Luis Herminio Luz Beltrán;M;1963-03-27;Trujillo;2024-05-13;Plata
C04021;Salomé Julieta Dávila Cepeda;F;1995-06-06;Trujillo;09/03/2026;Plata
C04022;María Del Carmen Zamorano Pombo;F;1966-02-07;Miraflores;27/03/2026;Oro
C04023;María Teresa Belen Alba Plana;F;10/03/1978;Trujillo;2021-11-11;Bronce
C04024;Lucas del Elorza;M;06/05/1966;Miraflores;2023-03-15;Black
C04025;Manolo Wálter Cortes Huguet;M;1967-09-15;San Isidro;15 de March de 2025;Plata
C04026;Teresa del Villa;F;1980-08-20;Ate;2023-12-11;Plata
C04027;Ciro Gilberto Roura Alberola;M;01/03/1972;San Isidro;2022-09-20;Black
C04028;Carmela Avilés-Zabala;F;11/10/2005;Los Olivos;24 de June de 2025;Bronce
C04029;Ruth Delia Bustos Morán;F;1966-12-01;Callao;07/02/2024;Bronce
C04030;Roberto Blazquez Cortes;M;15/01/2008;Chiclayo;27/06/2023;Bronce
C04031;Abilio Batlle Manjón;M;23/12/1971;La Molina;2024-09-18;Bronce
C04032;Heraclio de Bautista;M;2006-04-01;Callao;2023-01-03;Plata
C04033;Tamara Aragón Luís;F;1994-07-10;Huancayo;2024-04-12;Bronce
C04034;Eutimio Carrasco Alegria;M;1967-02-14;La Molina;01/07/2025;Plata
C04035;Felipe de Soriano;M;24/05/1963;Callao;31/05/2024;Oro
C04036;Irma Morán-Pla;F;16/12/1971;Arequipa;2025-02-26;Bronce
C04037;Eusebio Alberdi Mur;M;20/10/1988;Cusco;2024-12-29;Bronce
C04038;Amaro Villena España;M;26/08/1968;San Isidro;2025-08-06;Oro
C04039;Lucas Tormo Roldan;M;08/10/1978;Cusco;2026-02-21;Black
C04040;María Ángeles Julián Pérez;F;06/01/1963;Miraflores;2026-02-13;Bronce
C04041;Édgar Aragón-Pelayo;M;1977-06-05;Cusco;25 de February de 2022;Oro
C04042;Aristides Sáez Pastor;M;1969-04-20;Cusco;2026-02-08;Plata
C04043;María Manuela del Rebollo;F;25/09/1961;Cusco;2024-02-04;Oro
C04044;Flavio Jose Coronado Manrique;M;07/09/2000;San Miguel;2021-07-16;Bronce
C04045;Rosalinda Meléndez Tudela;F;1969-11-27;Comas;01/01/2025;Bronce
C04046;Daniel Belmonte Ferrera;M;31/07/1981;San Miguel;2024-07-19;Bronce
C04047;Ariadna Alberto;F;16/03/1959;Trujillo;01/12/2023;Plata
C04048;Miguela Doménech Beltrán;F;1982-04-26;Huancayo;2026-04-13;Bronce
C04049;Coral Rius Boix;F;1995-11-25;Ate;02/04/2025;Bronce
C04050;Amalia Collado Múgica;F;03/11/1999;La Molina;02/03/2025;Bronce
C04051;María Palmira Belda Fiol;F;27 de April de 1983;San Miguel;2022-06-16;Oro
C04052;Almudena de Martí;F;23/07/1994;;29/06/2025;Bronce
C04053;Emigdio Sanabria Macías;M;07/02/1985;Cusco;2021-07-04;Bronce
C04054;Jose Manuel Rosado Amigó;M;1979-08-05;San Isidro;2026-03-22;Plata
C04055;Teresita Castells;F;1996-10-11;San Miguel;2023-01-21;Plata
C04056;Ámbar Adadia Sosa;F;04/01/1978;Cusco;17/11/2021;Bronce
C04057;Andrea Roberta Soto Aragón;F;02 de May de 2007;Los Olivos;21/11/2024;Bronce
C04058;Anunciación Tomas Haro;F;2006-06-24;Piura;29/04/2022;Bronce
C04059;Manu Oliver-Bermudez;M;11/06/1970;Cusco;24/05/2023;Bronce
C04060;Alicia Beltrán Pablo;F;20/12/1982;Miraflores;2023-03-14;Plata
C04061;Perla Bermúdez-Bustos;F;13/03/1973;;12/08/2025;Bronce
C04062;Elba Poza Paz;F;1969-06-13;Chiclayo;2024-10-13;Bronce
C04063;Amanda Téllez;F;1999-03-19;San Miguel;2021-07-08;Plata
C04064;Adelina Hoyos Alberola;F;12/10/1993;Ate;2023-01-28;Plata
C04065;Azahara Llorente Alfaro;F;20/03/2008;Miraflores;23/09/2022;Bronce
C04066;Carlito Enríquez-Bertrán;M;1998-04-30;Callao;16/08/2021;Bronce
C04067;Macario Piñeiro Prada;M;1996-06-28;Piura;12 de April de 2025;Oro
C04068;Dimas Vilaplana Peral;M;2004-02-08;;07/03/2024;Bronce
C04069;Noa Lopez;F;1989-03-07;Huancayo;2024-11-30;Oro
C04070;Mónica Sales Alberola;F;22/05/1964;San Miguel;2023-02-02;Bronce
C04071;Paco Fortunato Botella Piña;M;13 de March de 1971;Comas;28/08/2023;Plata
C04072;Clarisa Teresita Frías Guzmán;F;27 de April de 1974;San Isidro;2023-07-24;Plata
C04073;Amaro Falcó Solís;M;09 de February de 1972;San Miguel;08 de September de 2025;Bronce
C04074;Yésica Vendrell-Baeza;F;1996-02-19;Trujillo;22/08/2025;Bronce
C04075;Alondra del Arnau;F;1987-07-13;Arequipa;2021-09-15;Bronce
C04076;María Belén Bru Luján;F;2001-07-09;Callao;22/11/2021;Bronce
C04077;Noé Codina Porta;M;1976-03-11;Arequipa;2021-12-23;Bronce
C04078;Eliana Nevado-Arévalo;F;04/05/1974;San Isidro;11/06/2025;Bronce
C04079;Ciro Carreras Cantón;M;25 de May de 1987;Los Olivos;2023-06-28;Plata
C04080;Javi Cuenca Collado;M;1957-06-13;San Isidro;2022-08-13;Plata
C04081;Norberto de Tamarit;M;1981-05-01;Chiclayo;2022-11-05;Bronce
C04082;Emiliana Tenorio Barberá;F;2001-05-30;Cusco;2024-11-04;Plata
C04083;Ángel Ferrándiz Bernal;M;1979-08-02;Miraflores;2021-10-26;Bronce
C04084;Petrona Beltrán;F;19/04/1999;Ate;2024-04-27;Bronce
C04085;Maricruz Lladó Robledo;F;2002-01-29;Ate;24/11/2023;Bronce
C04086;Herminio Catalán;M;2001-11-21;Comas;2022-05-23;Plata
C04087;Pascual Peña Acedo;M;1975-05-26;Miraflores;23 de April de 2026;Bronce
C04088;Pilar Planas Beltrán;F;1994-12-24;Arequipa;2022-12-27;Plata
C04089;Glauco Torre Sanabria;M;1956-10-25;La Molina;19 de December de 2025;Plata
C04090;Herberto Atienza-Muro;M;07/10/2004;Arequipa;05/10/2021;Plata
C04091;Alfonso Prieto Priego;M;1968-12-02;Piura;2025-08-02;Bronce
C04092;Amada Castelló Bonilla;F;1990-02-24;Cusco;13/08/2023;Bronce
C04093;Matilde Carrillo Alba;F;2001-03-16;Chiclayo;23/05/2024;Bronce
C04094;Azahara Caridad Barral Gálvez;F;27/09/1989;Cusco;18/03/2022;Plata
C04095;Ainoa Jáuregui Nicolau;F;1964-09-23;Trujillo;28/06/2022;Bronce
C04096;Prudencia del Solsona;F;14 de September de 1992;Piura;23 de April de 2023;Bronce
C04097;Maricela Estévez Poza;F;04/09/1958;Los Olivos;28/07/2024;Bronce
C04098;Irene Aroca-Cañas;F;2001-05-20;Miraflores;14/10/2023;Bronce
C04099;Eusebio del Jiménez;M;1998-09-11;Huancayo;2026-05-02;Bronce
C04100;Bernardita Amada Montaña Macias;F;12/05/1995;Miraflores;29/03/2026;Oro
C04101;Ovidio Machado Mur;M;1968-03-19;San Isidro;2021-12-13;Oro
C04102;Adriana Carrillo-Porras;F;1974-08-06;Huancayo;25/03/2023;Plata
C04103;Elodia Luna Murillo;F;18/03/1977;San Isidro;03/07/2023;Bronce
C04104;María Peláez Company;F;03/12/1962;Chiclayo;15 de July de 2024;Oro
C04105;Fausto Ramón Pinto;M;1957-02-19;San Isidro;2026-04-11;Bronce
C04106;Aroa Rivera;F;16 de March de 2000;Huancayo;2023-01-11;Bronce
C04107;Ale Salvà;F;1957-01-20;San Isidro;18/09/2023;Bronce
C04108;Reyes Robles Ramis;M;1957-05-05;Ate;2022-06-22;Bronce
C04109;Gervasio Varela Patiño;M;03/12/1957;;07/05/2023;Plata
C04110;Nieves Acosta Bauzà;F;1979-06-14;Piura;05/11/2024;Bronce
C04111;Ileana Valdés Burgos;F;1972-12-10;Surco;2021-10-08;Bronce
C04112;Isabela Barrio-Perea;F;1963-03-20;Cusco;2022-10-06;Black
C04113;Cruz Higueras Morera;M;1972-07-02;La Molina;2024-04-18;Bronce
C04114;Pedro Perez Lamas;M;26/07/1994;Piura;21/04/2023;Bronce
