id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C04161;Francisco Puga Serra;M;1995-07-05;Huancayo;2024-12-13;Bronce
C04162;Teo Vilanova Vallejo;M;1983-11-25;Surco;2025-12-31;Bronce
C04163;Clara Sanjuan Zaragoza;F;1989-12-18;San Isidro;2024-09-20;Plata
C04164;Fidel Manrique Bauzà;M;1976-09-13;Cusco;2021-10-08;Bronce
C04165;Patricia Folch Jaume;F;1986-06-16;Cusco;2023-08-05;Bronce
C04166;Josefina Linares Posada;F;1957-10-21;Miraflores;2024-11-13;Bronce
C04167;Iker Salcedo-Leon;M;1986-01-12;Huancayo;2025-06-12;Bronce
C04168;Verónica Hernández Acevedo;F;2001-01-21;Ate;2025-09-30;Plata
C04169;Calista de Prat;F;1998-05-03;Trujillo;2021-10-11;Bronce
C04170;América Chico-Rincón;F;1960-11-18;Surco;2023-07-02;Plata
C04171;Ariel Riquelme Mora;F;1975-01-22;Comas;2023-04-02;Plata
C04172;Noa del Lobato;F;1973-09-19;San Isidro;2024-10-19;Plata
C04173;Gloria Mora-Mosquera;F;1995-08-12;Piura;2023-04-17;Bronce
C04174;Feliciana de Dueñas;F;1969-10-11;Trujillo;2023-08-25;Bronce
C04175;Abraham Badía Pomares;M;1983-07-10;La Molina;2023-03-10;Oro
C04176;Sancho Cazorla;M;1971-09-02;La Molina;2021-10-23;Bronce
C04177;Herminia Piñeiro Osorio;F;1969-10-22;Callao;2022-01-19;Black
C04178;Victor Manuel Jerez Mate;M;1970-01-19;Los Olivos;2025-04-25;Plata
C04179;María José Jovita Marti Adadia;F;1964-02-01;Arequipa;2025-09-12;Bronce
C04180;Cintia Ángel Ramos;F;2003-12-17;Piura;2026-09-06;Bronce
C04181;Loida Guijarro Monreal;F;1999-03-14;Arequipa;2025-10-17;Plata
C04182;Jennifer Aller Higueras;F;1977-10-03;Chiclayo;2021-10-01;Bronce
C04183;Eustaquio Sandalio Leal Correa;M;2004-03-05;Piura;2024-01-19;Bronce
C04184;Ana Durán;F;1958-11-19;Ate;2024-09-12;Plata
C04185;Julián Godoy Anglada;M;2007-08-26;Arequipa;2025-08-05;Bronce
C04186;Raúl Bayón Garcia;M;1970-07-11;Trujillo;2024-05-16;Bronce
C04187;Rogelio Inocencio Batalla Tamarit;M;1987-07-17;San Isidro;2025-10-18;Bronce
C04188;Valeria Lara Cepeda Llamas;F;1974-01-13;Los Olivos;2022-04-12;Bronce
C04189;Aura Gallego Pareja;F;1976-08-10;Los Olivos;2022-11-09;Plata
C04190;Eustaquio Moll Arnal;M;1980-08-29;Callao;2023-09-04;Bronce
C04191;Pili Téllez;F;1972-02-01;Ate;2024-01-13;Bronce
C04192;Maribel Montserrat Valentín;F;1989-10-27;Ate;2026-03-21;Oro
C04193;Edgardo Nilo Alfonso Navarro;M;1986-12-03;La Molina;2024-08-13;Plata
C04194;Alonso Checa-Rosell;M;1956-02-08;Miraflores;2025-01-20;Bronce
C04195;Elpidio Colom Arregui;M;1998-03-15;Surco;2026-04-19;Bronce
C04196;Xavier Chaves Márquez;M;1983-08-07;San Isidro;2024-07-13;Plata
C04197;Josefina Feijoo Miguel;F;1964-07-07;Arequipa;2022-08-24;Oro
C04198;Perlita Isabela Segura Sotelo;F;1971-05-22;Comas;2023-09-04;Oro
C04199;Marcos Pavón Carballo;M;1990-08-28;San Miguel;2021-08-11;Plata
C04200;Rafa Lastra;M;2008-09-03;Los Olivos;2024-11-27;Plata
C04201;Cintia Acevedo Valle;F;1983-03-09;Arequipa;2025-02-01;Bronce
C04202;Feliciano Rubén Vizcaíno Prieto;M;1992-09-26;Miraflores;2025-06-29;Plata
C04203;Balduino Rivera Cuenca;M;1969-04-03;Los Olivos;2025-04-19;Bronce
C04204;Violeta Román Anguita;F;1994-04-11;Callao;2023-04-20;Plata
C04205;Godofredo Losada-Daza;M;1980-05-30;Comas;2025-08-27;Bronce
C04206;Áurea Villalonga Gallego;F;1961-08-29;No Especificado;2026-05-11;Oro
C04207;Odalis Acedo Plana;F;1977-06-24;Arequipa;2025-09-04;Plata
C04208;Nando Bolaños Pera;M;1961-04-30;Miraflores;2025-07-10;Oro
C04209;Joaquín Valle Conde;M;1971-11-12;Trujillo;2022-01-04;Bronce
C04210;Sandra Pardo;F;1999-04-04;Cusco;2024-04-18;Oro
C04211;María Ángeles Alvarado;F;2005-01-27;Arequipa;2026-03-02;Plata
C04212;Benita Seguí Cobos;F;1967-12-22;Huancayo;2023-10-11;Bronce
C04213;Mateo de Cordero;M;2002-06-29;Huancayo;2022-08-25;Bronce
C04214;Amaro Alejandro Romero Molina;M;1999-05-16;Miraflores;2025-10-27;Bronce
C04215;Maxi Samper-Baquero;F;1991-06-05;Surco;2024-03-30;Plata
C04216;Itziar del Jover;F;1960-03-15;Arequipa;2025-06-02;Oro
C04217;Jose Ramón Mir;M;1972-07-11;La Molina;2024-06-12;Bronce
C04218;Sebastián Ariño Santamaria;M;1995-06-23;Ate;2023-10-21;Bronce
C04219;Gabriel Barón Montes;M;1982-03-23;San Miguel;2021-10-24;Bronce
C04220;Eutropio Gil Viana Portero;M;1965-01-04;Callao;2025-05-08;Plata
C04221;José Antonio Lago Vigil;M;1979-08-01;Surco;2022-07-16;Oro
C04222;Teodora Cortés Alegria;F;1992-02-29;La Molina;2023-06-28;Plata
C04223;Diego Pujol Camps;M;1965-11-29;La Molina;2026-02-17;Bronce
C04224;Alberto Maximiano Múgica Borja;M;1984-12-25;Los Olivos;2025-01-07;Oro
C04225;Calixta Zabala Pombo;F;2000-08-03;Huancayo;2025-05-21;Plata
C04226;Lina Cañete Amor;F;1990-09-04;No Especificado;2023-12-06;Plata
C04227;Gala Arco;F;2001-12-05;Piura;2021-10-04;Oro
C04228;Benigna Constanza Teruel Collado;F;1987-03-08;No Especificado;2022-03-27;Oro
C04229;Marcio Guardia-Goicoechea;M;1970-10-28;Ate;2025-01-01;Bronce
C04230;Nadia Mateu;F;1988-02-13;Ate;2023-06-10;Plata
C04231;Domingo Molina Arregui;M;1978-05-29;Comas;2023-02-21;Bronce
C04232;María Luisa Riba-Villena;F;1997-03-29;Cusco;2025-10-13;Bronce
C04233;Fortunato Pablo Salmerón;M;1957-03-22;Chiclayo;2023-03-12;Bronce
C04234;Pepita Cadenas Donaire;F;2000-03-14;Comas;2024-06-10;Bronce
C04235;Aureliano Moraleda Mur;M;1974-03-23;Surco;2021-09-26;Black
C04236;Isabela Aparicio Pallarès;F;1963-02-18;Trujillo;2021-12-27;Plata
C04237;María Pilar de Villalonga;F;1970-10-08;Surco;2025-07-28;Plata
C04238;Amada Merino Pedrero;F;2007-08-02;Piura;2024-03-03;Plata
C04239;Angélica Merino Bartolomé;F;1972-07-29;Piura;2023-11-27;Bronce
C04240;Modesta Calatayud Corominas;F;2005-03-18;La Molina;2026-04-05;Oro
C04241;Teodoro Avilés Fiol;M;1977-05-12;Comas;2026-05-26;Oro
C04242;Fermín Pozuelo Benavente;M;1995-03-14;Cusco;2024-05-24;Bronce
C04243;Valeria del Salom;F;1984-06-28;Ate;2025-10-29;Oro
C04244;David Mate Lasa;M;1975-07-02;Los Olivos;2024-01-18;Plata
C04245;Guiomar Suárez Marcos;F;1957-10-26;Piura;2025-10-04;Oro
C04246;Salud Rocha Roma;F;2006-02-15;Surco;2025-07-14;Plata
C04247;Iris Gibert Cañizares;F;1988-05-31;La Molina;2023-11-21;Plata
C04248;José Luis de Carrera;M;1974-12-29;San Miguel;2026-05-03;Plata
C04249;Jennifer Cueto Colom;F;1990-12-25;Arequipa;2022-09-04;Oro
C04250;Haroldo Galindo-Arellano;M;1963-08-22;Comas;2025-11-08;Bronce
C04251;Lino Pedrosa Mayo;M;1989-09-12;Arequipa;2026-05-06;Bronce
C04252;Danilo Díez Marín;M;1961-03-27;La Molina;2025-09-24;Plata
C04253;Anastasia Oliver Izquierdo;F;1984-06-25;Huancayo;2024-05-24;Black
C04254;Albano Soler;M;2003-11-13;San Miguel;2023-01-01;Plata
C04255;Soraya Sotelo;F;1993-05-25;No Especificado;2023-06-10;Oro
C04256;Francisco Jose Palacios Luque;M;1990-06-05;Huancayo;2026-01-23;Bronce
C04257;Eloy de Rodriguez;M;1959-11-03;Callao;2021-07-17;Plata
C04258;Cecilio Daza Benítez;M;1983-03-28;Piura;2021-12-27;Plata
C04259;Mamen Andrea Madrid Cabeza;F;1968-05-19;Chiclayo;2025-04-13;Plata
C04260;Natividad Tena Pomares;F;1992-11-17;Ate;2021-10-25;Bronce
C04261;Edu Sebastian Frutos Torrens;M;1998-09-10;San Miguel;2022-12-11;Plata
C04262;Marta Casares Quirós;F;1971-07-16;Comas;2024-08-29;Bronce
C04263;Cintia Andrade Cordero;F;1978-08-13;No Especificado;2025-09-21;Plata
C04264;Úrsula Andreu Planas;F;1993-04-18;Arequipa;2022-06-13;Bronce
C04265;Violeta Fabregat-Ricart;F;1976-02-21;Los Olivos;2023-10-16;Black
C04266;Raúl Gonzalo Ribes Riba;M;1979-03-06;Arequipa;2021-11-29;Bronce
C04267;Faustino Prado Hernandez;M;1970-12-24;Callao;2025-08-07;Bronce
C04268;Benita Castellanos Cañellas;F;1991-11-22;San Miguel;2026-05-05;Bronce
C04269;María Luisa Ariño Belmonte;F;2003-04-24;Arequipa;2022-07-22;Bronce
C04270;Héctor de Robledo;M;1981-12-01;Cusco;2024-07-25;Oro
C04271;Asdrubal Sánchez Santamaria;M;1988-06-21;San Isidro;2023-02-20;Plata
C04272;Eliana Quintanilla Carreño;F;1970-10-18;Ate;2021-08-29;Bronce
C04273;Cloe Higueras Ordóñez;F;1959-10-16;Comas;2023-01-09;Plata
C04274;Wilfredo Palomo;M;1979-10-02;Piura;2023-01-14;Plata
C04275;Santos Badía;M;1962-03-04;La Molina;2023-01-06;Oro
C04276;Pili de Pino;F;1967-11-16;Piura;2024-04-26;Black
C04277;Quirino Pizarro Nadal;M;1975-01-16;Callao;2025-04-04;Bronce
C04278;Julieta Ródenas Peña;F;2000-08-10;Ate;2022-10-27;Plata
C04279;Emma Arrieta Amo;F;1967-10-12;Ate;2025-10-01;Plata
C04280;Felix Acedo-Escamilla;M;1995-01-03;Ate;2023-05-03;Oro
C04281;Pánfilo Galindo Linares;M;1997-01-23;Cusco;2026-01-29;Bronce
C04282;Urbano Pujol Teruel;M;1963-11-06;No Especificado;2024-02-25;Bronce
C04283;Darío Abascal-Mas;M;1980-11-27;Callao;2022-09-18;Plata
C04284;Anacleto Iriarte Paniagua;M;1970-11-18;Huancayo;2025-02-14;Plata
C04285;Glauco Toledo Manzano;M;1986-09-14;Piura;2022-02-07;Bronce
C04286;Araceli Carbó Juliá;F;1992-10-03;Comas;2024-06-03;Plata
C04287;Lorena Soler-Moliner;F;1967-08-22;San Isidro;2022-03-09;Plata
C04288;Ema Alcalá Montserrat;F;1971-05-16;Ate;2023-09-12;Plata
C04289;Imelda Bustamante;F;1983-01-04;No Especificado;2021-10-13;Bronce
C04290;Rosaura Pereira-Vallés;F;1959-03-20;San Miguel;2022-01-07;Black
C04291;Jose Hervia-Boada;M;1972-02-10;Miraflores;2024-05-23;Plata
C04292;Arturo Barón Ibáñez;M;1968-06-06;Arequipa;2023-11-24;Oro
C04293;Carlota Calleja;F;2005-09-06;No Especificado;2021-07-08;Plata
C04294;Antonio Sastre-Cabanillas;M;1958-11-21;Miraflores;2024-10-30;Bronce
C04295;Esther Rocha-Mascaró;F;1963-03-26;Los Olivos;2025-04-09;Bronce
C04296;Herminio Abril Clavero;M;2001-10-06;Los Olivos;2025-07-28;Bronce
C04297;Donato Bello Perales;M;2005-07-07;Chiclayo;2022-05-30;Bronce
C04298;Adolfo Quintero Aragonés;M;1959-11-04;Cusco;2022-06-27;Plata
C04299;Lidia Rosales Naranjo;F;2007-04-28;San Isidro;2024-12-05;Oro
C04300;Yéssica Alfonso Morera;F;2004-02-19;Ate;2022-03-17;Bronce
C04301;Perla Bustos Báez;F;1971-07-28;La Molina;2022-04-13;Plata
C04302;Guadalupe Tenorio;F;1958-06-09;La Molina;2023-01-29;Plata
C04303;Esther Cifuentes Aliaga;F;1961-06-29;Callao;2025-10-04;Bronce
C04304;Victoriano Iborra;M;1967-03-26;Piura;2025-03-03;Oro
C04305;Belen Cerdá Cerezo;F;1970-12-24;No Especificado;2021-06-09;Bronce
C04306;David Castrillo Espinosa;M;1991-06-02;Arequipa;2021-04-10;Plata
C04307;Berta Amorós;F;1961-07-02;Callao;2024-10-15;Bronce
C04308;Reyes Alonso Benet Carbonell;M;1995-12-15;La Molina;2022-10-15;Plata
C04309;Clementina Godoy Cabrero;F;1966-07-16;Comas;2024-09-07;Bronce
C04310;Cipriano Villanueva Pinedo;M;2006-03-17;San Miguel;2022-06-02;Bronce
C04311;Candela Hervia Izquierdo;F;1973-12-23;Cusco;2025-10-04;Bronce
C04312;Flavio Cases Gascón;M;1972-08-05;Chiclayo;2023-12-28;Bronce
C04313;Reina Martí Salas;F;1978-10-18;Cusco;2021-07-20;Bronce
C04314;Marisela Vigil Ropero;F;1978-10-11;Trujillo;2022-04-11;Black
C04315;Pánfilo Palacios Huertas;M;1979-04-08;Arequipa;2023-05-10;Bronce
C04316;Maura de Lloret;F;1990-12-12;Cusco;2024-03-26;Bronce
C04317;Chus Suarez Guerra;M;1975-01-20;San Miguel;2025-08-20;Plata
C04318;Florencio Elías Pla;M;2007-02-08;Piura;2023-07-08;Bronce
C04319;Lope Batalla Lastra;M;1981-11-25;Cusco;2025-10-12;Bronce
C04320;Gil Hoz Vicente;M;1959-09-06;Surco;2026-01-13;Oro
C04321;Emperatriz Calzada;F;1970-05-24;Piura;2025-05-18;Plata
C04322;Constanza Ibañez Quiroga;F;2000-09-04;La Molina;2024-12-17;Plata
C04323;Ernesto Sala Lillo;M;2004-07-25;Miraflores;2023-06-19;Bronce
C04324;Natividad Guijarro Neira;F;1967-05-14;San Miguel;2024-05-20;Oro
C04325;Belen Nicolau;F;1995-06-03;Comas;2022-04-14;Bronce
C04326;Valentín Pont Uribe;M;2004-07-25;Callao;2022-08-04;Bronce
C04327;Evelia Taboada Bilbao;F;1964-09-04;No Especificado;2023-10-12;Plata
C04328;Chelo Gomez;F;1973-05-18;Cusco;2022-07-28;Bronce
C04329;Hernán Moya Vall;M;1995-06-25;Huancayo;2022-09-27;Bronce
C04330;Alba Haydée Cadenas Pozuelo;F;1994-12-07;San Isidro;2022-02-04;Bronce
C04331;Joel Manolo Guzmán Berenguer;M;1978-02-15;Trujillo;2023-10-04;Plata
C04332;Nicodemo Vall Blanco;M;1961-10-23;Arequipa;2025-09-12;Bronce
C04333;Nacio Ferrándiz-Serrano;M;1961-02-15;Comas;2022-09-24;Bronce
C04334;Samuel de Sáez;M;1963-05-02;Miraflores;2021-10-25;Bronce
C04335;Remedios Acosta Bustos;F;1970-09-10;Huancayo;2024-07-18;Plata
C04336;Manola de Chaves;F;1976-08-19;Los Olivos;2022-11-18;Plata
C04337;Benigno Catalá Carvajal;M;2007-10-06;Comas;2023-06-27;Bronce
C04338;Manu Martorell Salamanca;M;1977-03-02;Trujillo;2023-12-02;Bronce
C04339;Simón Cobos Córdoba;M;1976-09-26;Arequipa;2024-12-25;Bronce
C04340;Remigio Ramirez Fuertes;M;2004-03-21;Arequipa;2022-06-20;Bronce
C04341;Jimena Chamorro Mas;F;1957-02-13;La Molina;2023-06-22;Plata
C04342;Eleuterio José Antonio Bernal Canals;M;1965-12-20;Comas;2023-07-25;Oro
C04343;Paca Manzano;F;1986-08-01;La Molina;2021-12-17;Plata
C04344;Jaime Amigó;M;1977-08-12;Trujillo;2025-11-25;Bronce
C04345;Concha Mulet Giménez;F;1987-09-25;Comas;2021-09-09;Bronce
C04346;Asunción Doménech;F;1974-09-22;Cusco;2025-05-01;Plata
C04347;Aurora Quero Huerta;F;1986-01-18;La Molina;2022-12-11;Bronce
C04348;Ale Ricardo Bertrán Ferreras;M;1968-04-21;Miraflores;2022-11-13;Black
C04349;Concepción Tamayo Rius;F;1999-11-09;Chiclayo;2024-10-04;Plata
C04350;Noelia Llanos Cabrera;F;1971-02-03;Surco;2025-03-08;Black
C04351;Sabas Lara-Borrego;M;1994-05-28;Miraflores;2026-03-24;Bronce
C04352;Leire Gascón;F;1958-06-29;No Especificado;2026-06-02;Plata
C04353;Apolonia Calleja-Pérez;F;1957-01-27;La Molina;2022-12-02;Plata
C04354;Natanael Nando Blanco Amaya;M;1959-01-02;Piura;2023-01-22;Oro
C04355;Virginia Arias Contreras;F;1984-01-26;San Isidro;2025-08-12;Oro
C04356;Tamara Rincón;F;2004-02-09;Ate;2023-07-08;Bronce
C04357;Alejandra Belmonte-Ariño;F;1969-06-05;Miraflores;2022-03-28;Oro
C04358;Dora Valls Mur;F;1972-04-02;La Molina;2022-10-24;Plata
C04359;Amor Gallego Montaña;M;1966-10-19;Los Olivos;2023-08-15;Plata
C04360;Marcia de Torralba;F;2000-01-26;San Miguel;2026-03-02;Bronce
C04361;Clarisa Piña Barral;F;1960-09-06;Callao;2025-05-26;Bronce
C04362;Tania Boix Valbuena;F;1962-07-25;San Miguel;2025-11-03;Bronce
C04363;Marisela Mendoza Alegre;F;2008-05-03;Cusco;2023-08-01;Bronce
C04364;Nicanor de Cuéllar;M;2007-01-01;Arequipa;2024-02-02;Oro
C04365;Espiridión Briones Carreras;M;1963-06-04;Comas;2024-02-25;Plata
C04366;Federico Cerezo Tormo;M;2005-02-02;Callao;2021-11-23;Oro
C04367;Custodio Isaías Tamayo Viana;M;1975-09-10;Piura;2023-05-26;Plata
C04368;Ciríaco Bellido;M;1968-12-13;No Especificado;2025-05-29;Bronce
C04369;Alma Valera Mata;F;1988-06-28;No Especificado;2022-01-27;Plata
C04370;Azucena Macías;F;1965-02-05;Trujillo;2024-09-06;Bronce
C04371;Febe Luz Asensio;F;1960-06-28;Los Olivos;2022-09-11;Oro
C04372;César Muñoz Aznar;M;1977-11-25;Callao;2024-10-16;Bronce
C04373;Gala Batlle Ramos;F;1985-01-07;Trujillo;2025-07-14;Plata
C04374;Carina Moraleda Echevarría;F;1995-05-12;Cusco;2023-12-21;Bronce
C04375;Virginia Benavides Abril;F;1963-03-10;Huancayo;2023-04-25;Plata
C04376;Pacífica de Soler;F;1986-11-19;No Especificado;2024-06-19;Oro
C04377;Emiliano Juan Bautista Zaragoza Palomar;M;1978-09-05;La Molina;2024-07-02;Bronce
C04378;Mariana Giner-Barragán;F;1958-02-14;Chiclayo;2022-01-18;Oro
C04379;Inocencio Sanmiguel Oliveras;M;2005-05-12;Trujillo;2026-01-14;Plata
C04380;Flavia Pascual Vargas;F;1971-08-12;Huancayo;2022-03-30;Bronce
C04381;Jacinta Boix Sarmiento;F;1964-08-24;Huancayo;2023-08-07;Bronce
C04382;Hermenegildo Pedraza Amo;M;1969-12-30;Huancayo;2025-10-29;Oro
C04383;Aitor de Blanch;M;1971-10-27;San Isidro;2026-06-11;Plata
C04384;Aura Girón Adadia;F;2007-04-11;Huancayo;2023-05-22;Black
C04385;Teodora Escolano;F;1970-01-31;Huancayo;2025-05-27;Black
C04386;Iván Calderon-Adadia;M;1956-09-16;Surco;2024-08-31;Plata
C04387;Guadalupe Barral;F;1991-06-28;Ate;2026-05-22;Oro
C04388;Jose Carlos Cerdá Chico;M;1956-06-12;Ate;2023-07-14;Bronce
C04389;Josué Cantero Carro;M;1974-10-16;La Molina;2025-06-05;Oro
C04390;Berta Grande Clavero;F;1985-03-30;Chiclayo;2022-06-02;Plata
C04391;Calixta Luz-Alberto;F;1984-05-27;Arequipa;2023-05-11;Bronce
C04392;Juan José Fernández Palma;M;2008-10-07;No Especificado;2024-06-08;Plata
C04393;Alejandra Abella Llamas;F;1961-04-30;Chiclayo;2025-06-02;Bronce
C04394;Edelmira Santamaria-Carmona;F;1968-05-24;San Miguel;2025-11-27;Plata
C04395;Ofelia Carlos Hoz;F;1974-07-29;San Miguel;2021-09-03;Black
C04396;Charo Montalbán Salazar;F;2004-10-06;San Isidro;2022-04-05;Oro
C04397;Manu Castro-Aguilera;M;1997-09-09;Cusco;2023-04-09;Plata
C04398;Micaela Palomares Tovar;F;1985-06-20;Arequipa;2021-09-23;Oro
C04399;Juan Francisco de Andres;M;1963-03-03;No Especificado;2024-09-03;Plata
C04400;Albano Marín Calatayud;M;1988-11-16;Los Olivos;2026-01-02;Oro
C04401;Domingo Mata Berenguer;M;1988-02-06;No Especificado;2025-10-25;Oro
C04402;Rubén Vicens Bustos;M;2004-11-17;Miraflores;2022-10-26;Plata
C04403;Manu del Santos;F;1971-01-07;Comas;2025-11-16;Plata
C04404;Malena Arce Díez;F;1960-12-13;Piura;2024-01-14;Oro
C04405;Marcos Godoy-Alsina;M;1976-07-29;Callao;2025-03-31;Plata
C04406;Zaira de Gordillo;F;1980-09-09;Piura;2024-05-28;Black
C04407;Nazario Coello Cabanillas;M;1968-01-26;Arequipa;2024-10-11;Bronce
C04408;Dionisia de Quevedo;F;1987-07-15;Ate;2021-08-05;Plata
C04409;Mamen Moraleda Ocaña;F;2004-02-09;Comas;2025-05-21;Black
C04410;Lucho Ezequiel Almansa Lobo;M;1966-03-26;Huancayo;2025-12-05;Bronce
C04411;Silvestre Rius Ropero;M;1985-12-25;Ate;2021-07-10;Oro
C04412;Felisa Coronado Vizcaíno;F;1988-02-18;Miraflores;2024-03-14;Oro
C04413;Florinda Batlle Atienza;F;1976-09-24;Comas;2023-08-06;Black
C04414;Demetrio Santamaria Llano;M;1975-11-01;La Molina;2025-03-12;Oro
C04415;Heraclio Monreal Cobo;M;1979-08-17;Los Olivos;2021-12-26;Bronce
C04416;Hugo Bayón Martínez;M;1987-03-02;Ate;2024-03-29;Oro
C04417;Gastón Gimeno Almagro;M;1983-02-26;San Miguel;2022-06-26;Plata
C04418;María Manuela Cuevas;F;1989-10-25;San Miguel;2025-09-14;Plata
C04419;Eloy Mata Segura;M;1996-08-10;Cusco;2023-12-25;Bronce
C04420;Etelvina Agullo Luján;F;1991-08-24;Chiclayo;2022-09-16;Bronce
C04421;Xiomara Iglesia Dávila;F;1967-02-08;Miraflores;2024-01-18;Oro
C04422;Eli Bernal Santos;F;1993-06-02;Los Olivos;2023-01-16;Bronce
C04423;Francisco Javier Huerta Puig;M;1987-09-30;Surco;2023-02-20;Bronce
C04424;Fausto Segarra Luján;M;2000-07-06;La Molina;2024-05-28;Bronce
C04425;Fátima Dávila Valenzuela;F;1985-10-23;La Molina;2023-05-23;Bronce
C04426;Eligia Córdoba Peinado;F;1980-01-16;Callao;2022-09-14;Bronce
C04427;Consuela Cobos Neira;F;1991-08-31;San Miguel;2022-12-17;Bronce
C04428;Íngrid Girón Blanch;F;1973-04-13;Chiclayo;2024-03-04;Bronce
C04429;Juan Francisco Pombo Gonzalo;M;1958-05-12;Comas;2021-08-17;Oro
C04430;María Del Carmen Rozas Poza;F;1966-02-02;San Isidro;2025-11-12;Oro
C04431;María Carmen Apolonia Salas Cruz;F;1961-09-09;No Especificado;2022-12-24;Plata
C04432;María Carmen Chamorro Castro;F;1957-11-27;San Isidro;2021-12-15;Plata
C04433;Kike de Carreras;M;1975-03-17;Huancayo;2022-09-17;Bronce
C04434;Vinicio Ramis Piñeiro;M;1987-11-12;Arequipa;2023-12-11;Bronce
C04435;Hector Giralt Cases;M;1999-02-20;Surco;2025-03-23;Plata
C04436;Benjamín Gual Crespo;M;1982-07-15;Arequipa;2023-05-01;Plata
C04437;Abraham Esteban Corbacho;M;1958-11-16;Chiclayo;2021-12-30;Plata
C04438;Amanda Ascensión Heras Hervia;F;1967-07-15;La Molina;2024-07-28;Bronce
C04439;Marciano del Blazquez;M;1987-12-03;San Miguel;2021-07-15;Plata
C04440;Catalina Noguera Ros;F;1961-09-13;Miraflores;2022-03-31;Bronce
C04441;Godofredo Lucas Ugarte;M;1959-11-10;Callao;2025-03-02;Plata
C04442;Marcelo Mendoza Acedo;M;1994-03-05;San Isidro;2024-05-18;Oro
C04443;Ruperta Ximena Clavero González;F;1956-07-22;No Especificado;2025-06-07;Bronce
C04444;Pascuala Gaya Cerezo;F;1995-02-28;Cusco;2021-07-12;Bronce
C04445;Modesta Solís;F;1980-09-25;Cusco;2025-05-16;Bronce
C04446;Elodia Muñoz Peñas;F;1971-08-04;Ate;2025-02-19;Plata
C04447;Isidora Alberto Carrasco;F;1988-03-07;No Especificado;2026-03-06;Bronce
C04448;Chelo Calvet Bernat;F;1991-05-17;Surco;2026-04-27;Plata
C04449;Humberto Roman;M;1974-03-17;San Isidro;2023-03-23;Plata
C04450;Miriam del Bautista;F;1963-12-01;Callao;2025-05-20;Oro
C04451;Manola Bolaños Montesinos;F;1981-04-28;Surco;2021-10-18;Bronce
C04452;Rosalva Barreda Costa;F;1963-05-26;Los Olivos;2021-11-13;Plata
C04453;Genoveva Tejera Sala;F;1957-10-12;San Miguel;2024-08-15;Bronce
C04454;Maximiano del Fuente;M;1973-12-19;San Miguel;2022-03-12;Plata
C04455;Octavio Torre Casal;M;1984-07-25;No Especificado;2024-05-29;Oro
C04456;Teófila Cervera Pinedo;F;1999-02-07;Piura;2024-01-26;Bronce
C04457;Miriam Vila Pedrero;F;1978-01-23;San Isidro;2026-01-05;Plata
C04458;Anna Macias Cornejo;F;1988-01-21;San Miguel;2022-06-23;Bronce
C04459;Alberto Hierro Santana;M;1999-09-12;Ate;2025-04-30;Bronce
C04460;Mariana Comas Hervia;F;1993-01-02;No Especificado;2021-11-20;Plata
C04461;Dora Ruiz Ocaña;F;1987-09-13;Los Olivos;2024-08-10;Bronce
C04462;Goyo Gallardo;M;1963-02-15;Surco;2023-11-19;Bronce
C04463;Oriana Jordá-Calderón;F;1982-01-20;Piura;2024-02-04;Oro
C04464;Haydée del Bellido;F;2002-05-31;Chiclayo;2023-03-16;Bronce
C04465;Ágata Zabaleta Chaparro;F;1958-09-04;No Especificado;2022-01-04;Bronce
C04466;Nazario Anglada Pons;M;1998-04-30;Arequipa;2022-05-02;Oro
C04467;Haroldo Marco;M;1966-02-05;Piura;2023-09-19;Oro
C04468;Tristán Peinado Bartolomé;M;1998-05-31;Miraflores;2023-12-05;Plata
C04469;Estela Ojeda Giménez;F;2006-07-25;Los Olivos;2026-01-01;Plata
C04470;Silvestre del Poza;M;1972-09-11;Arequipa;2025-03-23;Plata
C04471;José Guiomar Juan Ángel;F;1979-06-23;Cusco;2022-12-21;Plata
C04472;Cebrián Cózar;M;1971-08-01;Comas;2025-06-22;Plata
C04473;Olga Pedrero Carreño;F;1957-08-28;No Especificado;2023-07-13;Plata
C04474;Fausto Adán Reyes;M;1986-08-13;No Especificado;2026-04-21;Bronce
C04475;Eugenia Piñol;F;1984-04-15;La Molina;2023-03-03;Bronce
C04476;Bienvenida Ballester Robles;F;1996-05-10;Huancayo;2025-03-21;Bronce
C04477;Olivia Ugarte;F;1965-08-11;Callao;2026-03-05;Plata
C04478;Pascual Almeida Saez;M;1986-11-30;San Isidro;2022-08-03;Plata
C04479;Toribio Chacón Beltran;M;1963-05-05;Miraflores;2022-01-26;Bronce
C04480;Teófila Pera;F;2003-05-20;No Especificado;2022-11-06;Bronce
C04481;Esteban Uriarte Serrano;M;1985-02-18;No Especificado;2025-09-29;Plata
C04482;Eloísa Ochoa Ureña;F;1994-02-15;San Isidro;2023-10-23;Bronce
C04483;Florentina Carnero Vizcaíno;F;1971-09-05;Miraflores;2024-10-01;Plata
C04484;Albano de Grau;M;1990-04-25;Ate;2024-02-18;Bronce
C04485;Esteban Santamaría Cobo;M;1996-10-14;Piura;2022-06-23;Bronce
C04486;Nélida Barba Lerma;F;1972-12-29;Cusco;2025-01-21;Bronce
C04487;Lara Páez;F;1996-05-10;Los Olivos;2023-09-20;Bronce
